V1,V2,V3
-63.9521531100478,10.506711409396,-70
-63.9354066985646,10.506711409396,-50.6199989318848
-63.9186602870813,10.506711409396,-32.939998626709
-63.9019138755981,10.506711409396,-24.9400005340576
-63.8851674641148,10.506711409396,-18.6900005340576
-63.8684210526316,10.506711409396,-3.94000005722046
-63.8516746411483,10.506711409396,-7.05999994277954
-63.8349282296651,10.506711409396,-25.0599994659424
-63.8181818181818,10.506711409396,-27.9400005340576
-63.8014354066986,10.506711409396,-23.3099994659424
-63.7846889952153,10.506711409396,-19.3099994659424
-63.7679425837321,10.506711409396,-7.69000005722046
-63.7511961722488,10.506711409396,-2.5699999332428
-63.7344497607655,10.506711409396,9.0600004196167
-63.7177033492823,10.506711409396,26.3525009155273
-63.700956937799,10.506711409396,32.4025001525879
-63.6842105263158,10.506711409396,37.8624992370605
-63.6674641148325,10.506711409396,25.4025001525879
-63.6507177033493,10.506711409396,18.2024993896484
-63.633971291866,10.506711409396,18.5625
-63.6172248803828,10.506711409396,15.102499961853
-63.6004784688995,10.506711409396,3.64249992370605
-63.5837320574163,10.506711409396,6.0269832611084
-63.566985645933,10.506711409396,7.37698316574097
-63.5502392344498,10.506711409396,8.82698345184326
-63.5334928229665,10.506711409396,9.34698295593262
-63.5167464114833,10.506711409396,6.83698320388794
-63.5,10.506711409396,4.46698331832886
-67,10.489932885906,1211.12646484375
-66.9832535885167,10.489932885906,1119.21655273438
-66.9665071770335,10.489932885906,1047.06652832031
-66.9497607655502,10.489932885906,916.626525878906
-66.933014354067,10.489932885906,906.878540039062
-66.9162679425837,10.489932885906,896.128540039062
-66.8995215311005,10.489932885906,878.578552246094
-66.8827751196172,10.489932885906,874.368530273438
-66.866028708134,10.489932885906,869.328552246094
-66.8492822966507,10.489932885906,860.148559570312
-66.8325358851675,10.489932885906,866.658508300781
-66.8157894736842,10.489932885906,881.948547363281
-66.799043062201,10.489932885906,963.429870605469
-66.7822966507177,10.489932885906,969.279907226562
-66.7655502392344,10.489932885906,823.169921875
-66.7488038277512,10.489932885906,738.949890136719
-66.732057416268,10.489932885906,842.14990234375
-66.7153110047847,10.489932885906,816.759887695312
-66.6985645933014,10.489932885906,662.139892578125
-66.6818181818182,10.489932885906,741.119873046875
-66.6650717703349,10.489932885906,707.521911621094
-66.6483253588517,10.489932885906,515.601928710938
-66.6315789473684,10.489932885906,616.581909179688
-66.6148325358852,10.489932885906,677.561950683594
-66.5980861244019,10.489932885906,568.091918945312
-66.5813397129187,10.489932885906,425.071929931641
-66.5645933014354,10.489932885906,364.591918945312
-66.5478468899522,10.489932885906,395.151916503906
-66.5311004784689,10.489932885906,405.015502929688
-66.5143540669856,10.489932885906,768.66552734375
-66.4976076555024,10.489932885906,1104.31555175781
-66.4808612440191,10.489932885906,1013.48553466797
-66.4641148325359,10.489932885906,745.37548828125
-66.4473684210526,10.489932885906,1012.77551269531
-66.4306220095694,10.489932885906,845.255493164062
-66.4138755980861,10.489932885906,1028.47546386719
-66.3971291866029,10.489932885906,699.147094726562
-66.3803827751196,10.489932885906,577.417114257812
-66.3636363636364,10.489932885906,653.947082519531
-66.3468899521531,10.489932885906,612.327087402344
-66.3301435406699,10.489932885906,443.847106933594
-66.3133971291866,10.489932885906,508.607086181641
-66.2966507177033,10.489932885906,508.657104492188
-66.2799043062201,10.489932885906,387.337097167969
-66.2631578947368,10.489932885906,374.340179443359
-66.2464114832536,10.489932885906,186.180191040039
-66.2296650717703,10.489932885906,124.150192260742
-66.2129186602871,10.489932885906,88.1601943969727
-66.1961722488038,10.489932885906,57.9501953125
-66.1794258373206,10.489932885906,37.9101943969727
-66.1626794258373,10.489932885906,18.2901954650879
-66.1459330143541,10.489932885906,9.93019485473633
-66.1291866028708,10.489932885906,4.84749984741211
-66.1124401913876,10.489932885906,2.70749998092651
-66.0956937799043,10.489932885906,-2.18249988555908
-66.078947368421,10.489932885906,-6.62249994277954
-66.0622009569378,10.489932885906,-12.1824998855591
-66.0454545454545,10.489932885906,-15.1824998855591
-66.0287081339713,10.489932885906,-19.0025005340576
-66.011961722488,10.489932885906,-24.6825008392334
-65.9952153110048,10.489932885906,-29.6849994659424
-65.9784688995215,10.489932885906,-34.2449989318848
-65.9617224880383,10.489932885906,-37.9949989318848
-65.944976076555,10.489932885906,-44.2449989318848
-65.9282296650718,10.489932885906,-54.9949989318848
-65.9114832535885,10.489932885906,-58.685001373291
-65.8947368421053,10.489932885906,-64.375
-65.877990430622,10.489932885906,-69.4349975585938
-65.8612440191388,10.489932885906,-75.870002746582
-65.8444976076555,10.489932885906,-83.4400024414062
-65.8277511961722,10.489932885906,-98.75
-65.811004784689,10.489932885906,-133.25
-65.7942583732057,10.489932885906,-189.869995117188
-65.7775119617225,10.489932885906,-299.369995117188
-65.7607655502392,10.489932885906,-291.809997558594
-65.744019138756,10.489932885906,-476.440002441406
-65.7272727272727,10.489932885906,-577.315002441406
-65.7105263157895,10.489932885906,-593.184997558594
-65.6937799043062,10.489932885906,-626.744995117188
-65.677033492823,10.489932885906,-564.815002441406
-65.6602870813397,10.489932885906,-247.994995117188
-65.6435406698565,10.489932885906,-362.315002441406
-65.6267942583732,10.489932885906,-551.875
-65.61004784689,10.489932885906,-276.125
-65.5933014354067,10.489932885906,-255.869995117188
-65.5765550239234,10.489932885906,-239.119995117188
-65.5598086124402,10.489932885906,-226.809997558594
-65.5430622009569,10.489932885906,-271.75
-65.5263157894737,10.489932885906,-377.369995117188
-65.5095693779904,10.489932885906,-460.619995117188
-65.4928229665072,10.489932885906,-515.059997558594
-65.4760765550239,10.489932885906,-405.369995117188
-65.4593301435407,10.489932885906,-380.119995117188
-65.4425837320574,10.489932885906,-341
-65.4258373205742,10.489932885906,-354.690002441406
-65.4090909090909,10.489932885906,-551.25
-65.3923444976077,10.489932885906,-626.75
-65.3755980861244,10.489932885906,-520.690002441406
-65.3588516746411,10.489932885906,-396.440002441406
-65.3421052631579,10.489932885906,-303.869995117188
-65.3253588516746,10.489932885906,-232.190002441406
-65.3086124401914,10.489932885906,-163.809997558594
-65.2918660287081,10.489932885906,-147.25
-65.2751196172249,10.489932885906,-139.25
-65.2583732057416,10.489932885906,-134.869995117188
-65.2416267942584,10.489932885906,-138.619995117188
-65.2248803827751,10.489932885906,-151.690002441406
-65.2081339712919,10.489932885906,-153.5
-65.1913875598086,10.489932885906,-124.434997558594
-65.1746411483254,10.489932885906,-129.815002441406
-65.1578947368421,10.489932885906,-107.815002441406
-65.1411483253589,10.489932885906,-118.375
-65.1244019138756,10.489932885906,-154.875
-65.1076555023923,10.489932885906,-192.184997558594
-65.0909090909091,10.489932885906,-267.744995117188
-65.0741626794258,10.489932885906,-345.494995117188
-65.0574162679426,10.489932885906,-485.5
-65.0406698564593,10.489932885906,-446.440002441406
-65.0239234449761,10.489932885906,-633.75
-65.0071770334928,10.489932885906,-711.059997558594
-64.9904306220096,10.489932885906,-761.5
-64.9736842105263,10.489932885906,-810.440002441406
-64.9569377990431,10.489932885906,-874
-64.9401913875598,10.489932885906,-956.309997558594
-64.9234449760766,10.489932885906,-1012.62249755859
-64.9066985645933,10.489932885906,-1098.87255859375
-64.88995215311,10.489932885906,-1054.87255859375
-64.8732057416268,10.489932885906,-1103.0625
-64.8564593301435,10.489932885906,-1163.3125
-64.8397129186603,10.489932885906,-1283.37255859375
-64.822966507177,10.489932885906,-1318.68249511719
-64.8062200956938,10.489932885906,-1337.3125
-64.7894736842105,10.489932885906,-1309.62255859375
-64.7727272727273,10.489932885906,-1260.87255859375
-64.755980861244,10.489932885906,-1359.68249511719
-64.7392344497608,10.489932885906,-1294.12255859375
-64.7224880382775,10.489932885906,-1360.3125
-64.7057416267943,10.489932885906,-1365.62255859375
-64.688995215311,10.489932885906,-1372.62255859375
-64.6722488038278,10.489932885906,-1375.18249511719
-64.6555023923445,10.489932885906,-1379.12744140625
-64.6387559808612,10.489932885906,-1381.12744140625
-64.622009569378,10.489932885906,-1401.9375
-64.6052631578947,10.489932885906,-1384.05749511719
-64.5885167464115,10.489932885906,-1371.30749511719
-64.5717703349282,10.489932885906,-1373.4375
-64.555023923445,10.489932885906,-1382.99755859375
-64.5382775119617,10.489932885906,-1392.55749511719
-64.5215311004785,10.489932885906,-1365.75
-64.5047846889952,10.489932885906,-1354.86999511719
-64.488038277512,10.489932885906,-1349.68994140625
-64.4712918660287,10.489932885906,-1335.25
-64.4545454545455,10.489932885906,-1321.86999511719
-64.4377990430622,10.489932885906,-1315.31005859375
-64.421052631579,10.489932885906,-1300.56005859375
-64.4043062200957,10.489932885906,-1269.5
-64.3875598086124,10.489932885906,-1240.375
-64.3708133971292,10.489932885906,-1217.06494140625
-64.3540669856459,10.489932885906,-1136.375
-64.3373205741627,10.489932885906,-993.684997558594
-64.3205741626794,10.489932885906,-825.565002441406
-64.3038277511962,10.489932885906,-673.125
-64.2870813397129,10.489932885906,-505.934997558594
-64.2703349282297,10.489932885906,-353.815002441406
-64.2535885167464,10.489932885906,-237.122497558594
-64.2368421052632,10.489932885906,-228.5625
-64.2200956937799,10.489932885906,-130.252502441406
-64.2033492822967,10.489932885906,-62.252498626709
-64.1866028708134,10.489932885906,-38.622501373291
-64.1698564593301,10.489932885906,-19.6224994659424
-64.1531100478469,10.489932885906,-20.4325008392334
-64.1363636363636,10.489932885906,-20.5025005340576
-64.1196172248804,10.489932885906,-17.3099994659424
-64.1028708133971,10.489932885906,-20.8700008392334
-64.0861244019139,10.489932885906,-35
-64.0693779904306,10.489932885906,-38.6199989318848
-64.0526315789474,10.489932885906,-40.560001373291
-64.0358851674641,10.489932885906,-51.439998626709
-64.0191387559809,10.489932885906,-59.560001373291
-64.0023923444976,10.489932885906,-64.120002746582
-63.9856459330144,10.489932885906,-75.5
-63.9688995215311,10.489932885906,-77.25
-63.9521531100478,10.489932885906,-67.620002746582
-63.9354066985646,10.489932885906,-55.439998626709
-63.9186602870813,10.489932885906,-39.6199989318848
-63.9019138755981,10.489932885906,-30
-63.8851674641148,10.489932885906,-28.0599994659424
-63.8684210526316,10.489932885906,-30.25
-63.8516746411483,10.489932885906,-34.5
-63.8349282296651,10.489932885906,-31.0599994659424
-63.8181818181818,10.489932885906,-33.189998626709
-63.8014354066986,10.489932885906,-34.6199989318848
-63.7846889952153,10.489932885906,-32.439998626709
-63.7679425837321,10.489932885906,-21.9400005340576
-63.7511961722488,10.489932885906,-12.5
-63.7344497607655,10.489932885906,-4.42000007629395
-63.7177033492823,10.489932885906,1.00250005722046
-63.700956937799,10.489932885906,6.08249998092651
-63.6842105263158,10.489932885906,18.0625
-63.6674641148325,10.489932885906,5.28249979019165
-63.6507177033493,10.489932885906,4.28249979019165
-63.633971291866,10.489932885906,6.30249977111816
-63.6172248803828,10.489932885906,3.69250011444092
-63.6004784688995,10.489932885906,5.01249980926514
-63.5837320574163,10.489932885906,8.37698364257812
-63.566985645933,10.489932885906,9.82698345184326
-63.5502392344498,10.489932885906,12.8269834518433
-63.5334928229665,10.489932885906,20.8769836425781
-63.5167464114833,10.489932885906,37.0869827270508
-63.5,10.489932885906,56.7069816589355
-67,10.4731543624161,1217.77648925781
-66.9832535885167,10.4731543624161,1007.146484375
-66.9665071770335,10.4731543624161,930.136535644531
-66.9497607655502,10.4731543624161,980.236511230469
-66.933014354067,10.4731543624161,1023.37854003906
-66.9162679425837,10.4731543624161,920.068542480469
-66.8995215311005,10.4731543624161,919.808532714844
-66.8827751196172,10.4731543624161,977.74853515625
-66.866028708134,10.4731543624161,894.138549804688
-66.8492822966507,10.4731543624161,894.448547363281
-66.8325358851675,10.4731543624161,868.968505859375
-66.8157894736842,10.4731543624161,856.118530273438
-66.799043062201,10.4731543624161,974.1298828125
-66.7822966507177,10.4731543624161,997.799865722656
-66.7655502392344,10.4731543624161,975.659912109375
-66.7488038277512,10.4731543624161,844.259887695312
-66.732057416268,10.4731543624161,748.429870605469
-66.7153110047847,10.4731543624161,671.919921875
-66.6985645933014,10.4731543624161,604.909912109375
-66.6818181818182,10.4731543624161,553.829895019531
-66.6650717703349,10.4731543624161,523.421936035156
-66.6483253588517,10.4731543624161,476.451934814453
-66.6315789473684,10.4731543624161,408.641937255859
-66.6148325358852,10.4731543624161,384.581939697266
-66.5980861244019,10.4731543624161,354.811920166016
-66.5813397129187,10.4731543624161,366.061920166016
-66.5645933014354,10.4731543624161,324.361938476562
-66.5478468899522,10.4731543624161,315.791931152344
-66.5311004784689,10.4731543624161,351.085510253906
-66.5143540669856,10.4731543624161,503.675506591797
-66.4976076555024,10.4731543624161,687.425537109375
-66.4808612440191,10.4731543624161,632.565490722656
-66.4641148325359,10.4731543624161,844.6455078125
-66.4473684210526,10.4731543624161,944.675537109375
-66.4306220095694,10.4731543624161,643.035522460938
-66.4138755980861,10.4731543624161,744.405517578125
-66.3971291866029,10.4731543624161,520.067077636719
-66.3803827751196,10.4731543624161,407.187103271484
-66.3636363636364,10.4731543624161,438.557098388672
-66.3468899521531,10.4731543624161,411.397094726562
-66.3301435406699,10.4731543624161,441.707092285156
-66.3133971291866,10.4731543624161,366.777099609375
-66.2966507177033,10.4731543624161,356.317108154297
-66.2799043062201,10.4731543624161,276.497100830078
-66.2631578947368,10.4731543624161,252.550201416016
-66.2464114832536,10.4731543624161,107.680191040039
-66.2296650717703,10.4731543624161,76.7001953125
-66.2129186602871,10.4731543624161,45.3501930236816
-66.1961722488038,10.4731543624161,34.9301948547363
-66.1794258373206,10.4731543624161,21.0601940155029
-66.1626794258373,10.4731543624161,14.5401945114136
-66.1459330143541,10.4731543624161,8.99019432067871
-66.1291866028708,10.4731543624161,9.63749980926514
-66.1124401913876,10.4731543624161,3.98749995231628
-66.0956937799043,10.4731543624161,1.51750004291534
-66.078947368421,10.4731543624161,-5.3125
-66.0622009569378,10.4731543624161,-10.3725004196167
-66.0454545454545,10.4731543624161,-11.7524995803833
-66.0287081339713,10.4731543624161,-15.6824998855591
-66.011961722488,10.4731543624161,-20.8125
-65.9952153110048,10.4731543624161,-25.8150005340576
-65.9784688995215,10.4731543624161,-31.125
-65.9617224880383,10.4731543624161,-36.9949989318848
-65.944976076555,10.4731543624161,-40.314998626709
-65.9282296650718,10.4731543624161,-46.314998626709
-65.9114832535885,10.4731543624161,-51.435001373291
-65.8947368421053,10.4731543624161,-57.185001373291
-65.877990430622,10.4731543624161,-62.4949989318848
-65.8612440191388,10.4731543624161,-67.9400024414062
-65.8444976076555,10.4731543624161,-73.8099975585938
-65.8277511961722,10.4731543624161,-80.75
-65.811004784689,10.4731543624161,-92.8099975585938
-65.7942583732057,10.4731543624161,-120.75
-65.7775119617225,10.4731543624161,-187.25
-65.7607655502392,10.4731543624161,-276.559997558594
-65.744019138756,10.4731543624161,-408.809997558594
-65.7272727272727,10.4731543624161,-512.494995117188
-65.7105263157895,10.4731543624161,-533.125
-65.6937799043062,10.4731543624161,-535.625
-65.677033492823,10.4731543624161,-438.375
-65.6602870813397,10.4731543624161,-164.315002441406
-65.6435406698565,10.4731543624161,-200.875
-65.6267942583732,10.4731543624161,-472.625
-65.61004784689,10.4731543624161,-295.934997558594
-65.5933014354067,10.4731543624161,-164.119995117188
-65.5765550239234,10.4731543624161,-154.119995117188
-65.5598086124402,10.4731543624161,-162.5
-65.5430622009569,10.4731543624161,-209.559997558594
-65.5263157894737,10.4731543624161,-278.619995117188
-65.5095693779904,10.4731543624161,-369.190002441406
-65.4928229665072,10.4731543624161,-407.119995117188
-65.4760765550239,10.4731543624161,-428.369995117188
-65.4593301435407,10.4731543624161,-345.5
-65.4425837320574,10.4731543624161,-271.809997558594
-65.4258373205742,10.4731543624161,-298.869995117188
-65.4090909090909,10.4731543624161,-435.369995117188
-65.3923444976077,10.4731543624161,-517.119995117188
-65.3755980861244,10.4731543624161,-386.059997558594
-65.3588516746411,10.4731543624161,-255
-65.3421052631579,10.4731543624161,-180.75
-65.3253588516746,10.4731543624161,-156.559997558594
-65.3086124401914,10.4731543624161,-128.309997558594
-65.2918660287081,10.4731543624161,-102.559997558594
-65.2751196172249,10.4731543624161,-91.1900024414062
-65.2583732057416,10.4731543624161,-88.870002746582
-65.2416267942584,10.4731543624161,-93.3099975585938
-65.2248803827751,10.4731543624161,-95.8099975585938
-65.2081339712919,10.4731543624161,-85.75
-65.1913875598086,10.4731543624161,-84.745002746582
-65.1746411483254,10.4731543624161,-90.125
-65.1578947368421,10.4731543624161,-90.5650024414062
-65.1411483253589,10.4731543624161,-89.495002746582
-65.1244019138756,10.4731543624161,-89.125
-65.1076555023923,10.4731543624161,-96.1849975585938
-65.0909090909091,10.4731543624161,-114.375
-65.0741626794258,10.4731543624161,-179.565002441406
-65.0574162679426,10.4731543624161,-266.809997558594
-65.0406698564593,10.4731543624161,-276.190002441406
-65.0239234449761,10.4731543624161,-442.940002441406
-65.0071770334928,10.4731543624161,-516.119995117188
-64.9904306220096,10.4731543624161,-616
-64.9736842105263,10.4731543624161,-669
-64.9569377990431,10.4731543624161,-745.690002441406
-64.9401913875598,10.4731543624161,-853.25
-64.9234449760766,10.4731543624161,-850.682495117188
-64.9066985645933,10.4731543624161,-924.8125
-64.88995215311,10.4731543624161,-843.372497558594
-64.8732057416268,10.4731543624161,-868.682495117188
-64.8564593301435,10.4731543624161,-980.502502441406
-64.8397129186603,10.4731543624161,-1091.93249511719
-64.822966507177,10.4731543624161,-1153.5625
-64.8062200956938,10.4731543624161,-1087.8125
-64.7894736842105,10.4731543624161,-1059.37255859375
-64.7727272727273,10.4731543624161,-1030.25244140625
-64.755980861244,10.4731543624161,-1230.87255859375
-64.7392344497608,10.4731543624161,-1006.37249755859
-64.7224880382775,10.4731543624161,-1185.62255859375
-64.7057416267943,10.4731543624161,-1333.8125
-64.688995215311,10.4731543624161,-1354.75244140625
-64.6722488038278,10.4731543624161,-1343.18249511719
-64.6555023923445,10.4731543624161,-1355.24755859375
-64.6387559808612,10.4731543624161,-1373.49755859375
-64.622009569378,10.4731543624161,-1375.37744140625
-64.6052631578947,10.4731543624161,-1365.30749511719
-64.5885167464115,10.4731543624161,-1366.12744140625
-64.5717703349282,10.4731543624161,-1361.49755859375
-64.555023923445,10.4731543624161,-1364.30749511719
-64.5382775119617,10.4731543624161,-1368.30749511719
-64.5215311004785,10.4731543624161,-1346
-64.5047846889952,10.4731543624161,-1330.25
-64.488038277512,10.4731543624161,-1318.5
-64.4712918660287,10.4731543624161,-1301.25
-64.4545454545455,10.4731543624161,-1294.75
-64.4377990430622,10.4731543624161,-1263.56005859375
-64.421052631579,10.4731543624161,-1234.36999511719
-64.4043062200957,10.4731543624161,-1167
-64.3875598086124,10.4731543624161,-1149.68505859375
-64.3708133971292,10.4731543624161,-1158.31494140625
-64.3540669856459,10.4731543624161,-1131.06494140625
-64.3373205741627,10.4731543624161,-1037.74499511719
-64.3205741626794,10.4731543624161,-912.875
-64.3038277511962,10.4731543624161,-808.875
-64.2870813397129,10.4731543624161,-719.994995117188
-64.2703349282297,10.4731543624161,-646.434997558594
-64.2535885167464,10.4731543624161,-513.5625
-64.2368421052632,10.4731543624161,-448.3125
-64.2200956937799,10.4731543624161,-352.122497558594
-64.2033492822967,10.4731543624161,-177.752502441406
-64.1866028708134,10.4731543624161,-39.9824981689453
-64.1698564593301,10.4731543624161,2.39750003814697
-64.1531100478469,10.4731543624161,15.8575000762939
-64.1363636363636,10.4731543624161,12.9875001907349
-64.1196172248804,10.4731543624161,2.34999990463257
-64.1028708133971,10.4731543624161,0.28999999165535
-64.0861244019139,10.4731543624161,-14.5
-64.0693779904306,10.4731543624161,-27.6200008392334
-64.0526315789474,10.4731543624161,-34
-64.0358851674641,10.4731543624161,-38.189998626709
-64.0191387559809,10.4731543624161,-43.810001373291
-64.0023923444976,10.4731543624161,-50.6199989318848
-63.9856459330144,10.4731543624161,-67.5599975585938
-63.9688995215311,10.4731543624161,-69.3099975585938
-63.9521531100478,10.4731543624161,-58.439998626709
-63.9354066985646,10.4731543624161,-57.060001373291
-63.9186602870813,10.4731543624161,-35.439998626709
-63.9019138755981,10.4731543624161,-26.8700008392334
-63.8851674641148,10.4731543624161,-34.75
-63.8684210526316,10.4731543624161,-42.75
-63.8516746411483,10.4731543624161,-40.3699989318848
-63.8349282296651,10.4731543624161,-32.1199989318848
-63.8181818181818,10.4731543624161,-35.939998626709
-63.8014354066986,10.4731543624161,-45.5
-63.7846889952153,10.4731543624161,-40.689998626709
-63.7679425837321,10.4731543624161,-35.060001373291
-63.7511961722488,10.4731543624161,-19.75
-63.7344497607655,10.4731543624161,-9.11999988555908
-63.7177033492823,10.4731543624161,-7.9375
-63.700956937799,10.4731543624161,-1.78750002384186
-63.6842105263158,10.4731543624161,2.26250004768372
-63.6674641148325,10.4731543624161,14.5924997329712
-63.6507177033493,10.4731543624161,37.3525009155273
-63.633971291866,10.4731543624161,54.0525016784668
-63.6172248803828,10.4731543624161,107.662498474121
-63.6004784688995,10.4731543624161,148.142501831055
-63.5837320574163,10.4731543624161,103.466979980469
-63.566985645933,10.4731543624161,81.786979675293
-63.5502392344498,10.4731543624161,70.156982421875
-63.5334928229665,10.4731543624161,100.086982727051
-63.5167464114833,10.4731543624161,194.526977539062
-63.5,10.4731543624161,171.926986694336
-67,10.4563758389262,1039.4765625
-66.9832535885167,10.4563758389262,1139.27648925781
-66.9665071770335,10.4563758389262,1160.77648925781
-66.9497607655502,10.4563758389262,1069.05651855469
-66.933014354067,10.4563758389262,1017.64855957031
-66.9162679425837,10.4563758389262,905.0185546875
-66.8995215311005,10.4563758389262,1005.54852294922
-66.8827751196172,10.4563758389262,950.988525390625
-66.866028708134,10.4563758389262,975.958557128906
-66.8492822966507,10.4563758389262,976.948547363281
-66.8325358851675,10.4563758389262,923.068542480469
-66.8157894736842,10.4563758389262,880.618530273438
-66.799043062201,10.4563758389262,932.549865722656
-66.7822966507177,10.4563758389262,941.64990234375
-66.7655502392344,10.4563758389262,1113.76989746094
-66.7488038277512,10.4563758389262,1048.59985351562
-66.732057416268,10.4563758389262,935.589904785156
-66.7153110047847,10.4563758389262,948.389892578125
-66.6985645933014,10.4563758389262,867.64990234375
-66.6818181818182,10.4563758389262,767.159912109375
-66.6650717703349,10.4563758389262,696.611938476562
-66.6483253588517,10.4563758389262,539.941955566406
-66.6315789473684,10.4563758389262,462.751922607422
-66.6148325358852,10.4563758389262,409.041931152344
-66.5980861244019,10.4563758389262,368.391937255859
-66.5813397129187,10.4563758389262,328.521942138672
-66.5645933014354,10.4563758389262,324.601928710938
-66.5478468899522,10.4563758389262,300.541931152344
-66.5311004784689,10.4563758389262,354.575531005859
-66.5143540669856,10.4563758389262,447.485504150391
-66.4976076555024,10.4563758389262,442.045501708984
-66.4808612440191,10.4563758389262,445.955505371094
-66.4641148325359,10.4563758389262,601.835510253906
-66.4473684210526,10.4563758389262,684.185546875
-66.4306220095694,10.4563758389262,534.16552734375
-66.4138755980861,10.4563758389262,588.795532226562
-66.3971291866029,10.4563758389262,493.117095947266
-66.3803827751196,10.4563758389262,570.157104492188
-66.3636363636364,10.4563758389262,477.787109375
-66.3468899521531,10.4563758389262,469.957092285156
-66.3301435406699,10.4563758389262,470.177093505859
-66.3133971291866,10.4563758389262,515.867126464844
-66.2966507177033,10.4563758389262,356.117095947266
-66.2799043062201,10.4563758389262,442.247100830078
-66.2631578947368,10.4563758389262,316.550201416016
-66.2464114832536,10.4563758389262,262.640197753906
-66.2296650717703,10.4563758389262,134.510192871094
-66.2129186602871,10.4563758389262,67.3701934814453
-66.1961722488038,10.4563758389262,30.2401943206787
-66.1794258373206,10.4563758389262,17.5201950073242
-66.1626794258373,10.4563758389262,15.1501941680908
-66.1459330143541,10.4563758389262,17.2501945495605
-66.1291866028708,10.4563758389262,24.8374996185303
-66.1124401913876,10.4563758389262,4.49749994277954
-66.0956937799043,10.4563758389262,3.28749990463257
-66.078947368421,10.4563758389262,0.867500007152557
-66.0622009569378,10.4563758389262,-6.8125
-66.0454545454545,10.4563758389262,-9.5625
-66.0287081339713,10.4563758389262,-12.1225004196167
-66.011961722488,10.4563758389262,-16.0625
-65.9952153110048,10.4563758389262,-20.4950008392334
-65.9784688995215,10.4563758389262,-25.7450008392334
-65.9617224880383,10.4563758389262,-33.4949989318848
-65.944976076555,10.4563758389262,-38.4949989318848
-65.9282296650718,10.4563758389262,-42.625
-65.9114832535885,10.4563758389262,-48.064998626709
-65.8947368421053,10.4563758389262,-54.2449989318848
-65.877990430622,10.4563758389262,-59.4949989318848
-65.8612440191388,10.4563758389262,-64.5599975585938
-65.8444976076555,10.4563758389262,-69.25
-65.8277511961722,10.4563758389262,-74.870002746582
-65.811004784689,10.4563758389262,-82.620002746582
-65.7942583732057,10.4563758389262,-98.120002746582
-65.7775119617225,10.4563758389262,-142.119995117188
-65.7607655502392,10.4563758389262,-192.119995117188
-65.744019138756,10.4563758389262,-281.869995117188
-65.7272727272727,10.4563758389262,-395.934997558594
-65.7105263157895,10.4563758389262,-484.744995117188
-65.6937799043062,10.4563758389262,-460.684997558594
-65.677033492823,10.4563758389262,-334.684997558594
-65.6602870813397,10.4563758389262,-172.875
-65.6435406698565,10.4563758389262,-126.745002746582
-65.6267942583732,10.4563758389262,-182.375
-65.61004784689,10.4563758389262,-167.065002441406
-65.5933014354067,10.4563758389262,-113.5
-65.5765550239234,10.4563758389262,-95.6900024414062
-65.5598086124402,10.4563758389262,-124
-65.5430622009569,10.4563758389262,-198.940002441406
-65.5263157894737,10.4563758389262,-230.25
-65.5095693779904,10.4563758389262,-327.690002441406
-65.4928229665072,10.4563758389262,-416.440002441406
-65.4760765550239,10.4563758389262,-452.869995117188
-65.4593301435407,10.4563758389262,-347.559997558594
-65.4425837320574,10.4563758389262,-321.119995117188
-65.4258373205742,10.4563758389262,-352
-65.4090909090909,10.4563758389262,-414.440002441406
-65.3923444976077,10.4563758389262,-356.440002441406
-65.3755980861244,10.4563758389262,-253.75
-65.3588516746411,10.4563758389262,-124.370002746582
-65.3421052631579,10.4563758389262,-103.620002746582
-65.3253588516746,10.4563758389262,-108.870002746582
-65.3086124401914,10.4563758389262,-111.5
-65.2918660287081,10.4563758389262,-100.940002441406
-65.2751196172249,10.4563758389262,-92.6900024414062
-65.2583732057416,10.4563758389262,-87.620002746582
-65.2416267942584,10.4563758389262,-89.6900024414062
-65.2248803827751,10.4563758389262,-90.5599975585938
-65.2081339712919,10.4563758389262,-83.870002746582
-65.1913875598086,10.4563758389262,-82.5650024414062
-65.1746411483254,10.4563758389262,-81.375
-65.1578947368421,10.4563758389262,-82.4349975585938
-65.1411483253589,10.4563758389262,-82.4349975585938
-65.1244019138756,10.4563758389262,-82.1849975585938
-65.1076555023923,10.4563758389262,-82.3150024414062
-65.0909090909091,10.4563758389262,-86.495002746582
-65.0741626794258,10.4563758389262,-102.125
-65.0574162679426,10.4563758389262,-144.809997558594
-65.0406698564593,10.4563758389262,-247.809997558594
-65.0239234449761,10.4563758389262,-336.75
-65.0071770334928,10.4563758389262,-439.559997558594
-64.9904306220096,10.4563758389262,-513.559997558594
-64.9736842105263,10.4563758389262,-570.25
-64.9569377990431,10.4563758389262,-589.75
-64.9401913875598,10.4563758389262,-678.869995117188
-64.9234449760766,10.4563758389262,-701.0625
-64.9066985645933,10.4563758389262,-639.252502441406
-64.88995215311,10.4563758389262,-608.432495117188
-64.8732057416268,10.4563758389262,-658.752502441406
-64.8564593301435,10.4563758389262,-725.682495117188
-64.8397129186603,10.4563758389262,-840.932495117188
-64.822966507177,10.4563758389262,-893.182495117188
-64.8062200956938,10.4563758389262,-938.372497558594
-64.7894736842105,10.4563758389262,-889.682495117188
-64.7727272727273,10.4563758389262,-867.122497558594
-64.755980861244,10.4563758389262,-959.372497558594
-64.7392344497608,10.4563758389262,-943.502502441406
-64.7224880382775,10.4563758389262,-1004.93249511719
